addedAt,albumArtistsNames,albumName,albumPopularity,albumRecordLabel,albumReleaseDate,artistFollowers,artistName,artistPopularity,secondaryArtistsNames,trackDuration,trackFeatureAcousticness,trackFeatureDanceability,trackFeatureEnergy,trackFeatureInstrumentalness,trackFeatureKey,trackFeatureLiveness,trackFeatureLoudness,trackFeatureMode,trackFeatureSpeechiness,trackFeatureTempo,trackFeatureTimeSignature,trackFeatureValence,trackName,trackPopularity,trackIsrc,trackNumber,trackUrl,isLocal,isLikedByUser,artistUrl,artistGenres,albumUrl,albumUpc,albumType,addedBy
2023-05-03T12:45:09Z,Kito Jempere & Adam Evald & Antoha MC,Let's Hold Our Hands Together Remixes,13,System 108,2023-01-27,1721,Kito Jempere,12,Adam Evald & Antoha MC & Eden Burns,04:24,0.0885,0.771,0.924,0.839,11,0.543,-6.85,1,0.0485,132.014,4,0.661,Let's Hold Our Hands Together - Eden Burns Remix,9,QM4TW2321782,2,https://open.spotify.com/track/3kjh6uA8k1g4CWfBrRjn3k,stream,true,https://open.spotify.com/artist/1rcYZdCzi3poheNNvupX7K,"Float House, Russian Electronic",https://open.spotify.com/album/0qyWanycAfh9MDLCswu5rR,197187854684,single,Oskar
2023-05-01T17:06:50Z,ANOTR,Don't Mind Ya Weight EP,41,No Art,2020-02-24,83776,ANOTR,59,,03:48,1.58E-4,0.805,0.923,0.924,11,0.0507,-6.665,1,0.0613,127.987,4,0.818,Zima Blue,37,GBKQU2013533,3,https://open.spotify.com/track/5fOuJjwWqygvgAJuPuUvWG,stream,true,https://open.spotify.com/artist/4p5WgeiPSPpqPDs7T6OkWf,Dutch Tech House,https://open.spotify.com/album/1jDItIdJh4n76T8BfGZ33a,5054284883274,single,Oskar
2023-05-01T16:55:45Z,Tommy Vercetti,I Want You E.P.,39,No Art,2019-12-16,5899,Tommy Vercetti,28,Rossi.,03:20,0.037,0.806,0.655,0.838,11,0.0863,-10.792,1,0.0791,128.032,4,0.629,Don't Fear Change - Rossi. Remix,36,GBLV61921680,4,https://open.spotify.com/track/29fwKTe0KKahTH6eibHWDr,stream,true,https://open.spotify.com/artist/2noNB4p7pYhP4XfNcdDfJc,Swiss Hip Hop,https://open.spotify.com/album/2SrufV05U0jkQmXT7KDpgW,5054284757025,single,Oskar
2023-05-01T16:48:36Z,Conor Harris & THEOS,Deep In Space,36,Rawsome Deep,2021-01-15,599,Conor Harris,22,THEOS,03:48,0.0296,0.796,0.946,0.804,11,0.123,-9.775,0,0.077,127.015,4,0.704,Deep in Space,42,CA5KR2125762,1,https://open.spotify.com/track/6CbcQWMInAZQqJEsqzDn7y,stream,true,https://open.spotify.com/artist/3TJQdf1VMORiXVGhBWGOC6,,https://open.spotify.com/album/7EsZXXp7xheSYZY1Am4OgF,735119765846,single,Oskar
2023-05-01T16:40:06Z,High Soundsystem,Poison Ivy,31,Obvious Records,2022-03-28,1961,High Soundsystem,23,,03:57,0.00643,0.788,0.936,0.738,11,0.0948,-5.163,1,0.0646,129.007,4,0.761,Poison Ivy - Original Mix,39,CA5KR2207733,1,https://open.spotify.com/track/4SCeFrbCprgdXwqi9M2a1a,stream,true,https://open.spotify.com/artist/76gKueHteVltusfQN5Hsvg,Dutch Tech House,https://open.spotify.com/album/347YzvWSx8E9XsKi5bKD4X,795397213255,single,Oskar
2023-05-01T14:30:20Z,Kreech,Club Virus EP,38,elrow Limited,2022-02-25,4532,Kreech,35,,03:04,0.00246,0.802,0.84,0.912,7,0.0886,-9.385,1,0.07,126.492,4,0.792,Untz Untz,40,ES94G2202605,1,https://open.spotify.com/track/0BNNJ1lAAGSMTpzvxfzEV1,stream,true,https://open.spotify.com/artist/5ZcXIQ6novByvRJGlTebf3,,https://open.spotify.com/album/2jRZWBxuj3ls7XhX4vzdsg,5054286498896,single,Oskar
2023-05-01T14:25:16Z,ANOTR,Summer In The Studio,41,NO ART,2018-07-16,83776,ANOTR,59,,03:26,0.0109,0.72,0.932,0.894,5,0.265,-6.186,0,0.0486,125.994,4,0.612,Summer In The Studio,49,NLF711807220,1,https://open.spotify.com/track/19ccYy5PeLwYUcZMzqDzsm,stream,true,https://open.spotify.com/artist/4p5WgeiPSPpqPDs7T6OkWf,Dutch Tech House,https://open.spotify.com/album/0fuPrSujyzh0urXTrxvmwr,8718522210242,single,Oskar
2023-05-01T12:41:44Z,Milion (NL),Pipe Dream EP,28,Heavy House Society,2021-05-28,3686,Milion (NL),24,,04:01,0.0214,0.793,0.913,0.911,7,0.0978,-7.87,1,0.0672,128.997,4,0.556,Feelin' Low,27,GBKQU2150176,3,https://open.spotify.com/track/0wh30ul43tH4OEphzPAQJF,stream,true,https://open.spotify.com/artist/6aEZk5JB4srSWr4Pz7MagD,,https://open.spotify.com/album/3ptP1uuriaoGztzo6u8X7e,5054285877418,single,Oskar
2023-05-01T08:12:27Z,Huerta,Junipero,35,Voyage Recordings,2020-02-07,5328,Huerta,27,,03:25,0.0803,0.799,0.844,0.886,6,0.115,-7.915,0,0.051,127.01,4,0.719,Waxwing Air,31,UKACT2030077,8,https://open.spotify.com/track/5O5vhPvmMpNiUcqe1qC6AK,stream,true,https://open.spotify.com/artist/5RJa5zWNuVuSfqJB0Jx2ZY,,https://open.spotify.com/album/1ZrM8aghuJvo3sF4L7zrjH,3616403333996,album,Oskar
2023-05-01T07:08:39Z,Jeffrey Spalburg,Hengelo-o-o,17,JC Records,2012-12-10,201,Jeffrey Spalburg,13,,02:53,0.22,0.849,0.614,0.0,8,0.135,-5.992,0,0.4,149.923,4,0.87,Hengelo-o-o (Radio versie),23,NLRE81200025,1,https://open.spotify.com/track/6OIr6wubpwjME2rMUHwyZ3,stream,true,https://open.spotify.com/artist/0eOTziPGDygwdK1Yy7htAQ,,https://open.spotify.com/album/1wSiMvYmyjMqcGRRJgvMxM,8700001814690,single,Oskar
2023-04-28T19:46:12Z,Perquisite,Outta Nowhere & Double Vision,36,Unexpected,2002-06-08,4937,Perquisite,35,David Kweksilber,03:28,0.4,0.829,0.428,0.655,9,0.115,-9.816,0,0.313,95.11,4,0.59,Floating Downstream,17,NLF570400010,10,https://open.spotify.com/track/0F0aAxivW9Y9U77I8Gys41,stream,true,https://open.spotify.com/artist/1jYPZvaIkl6LoRFFcXeJa2,,https://open.spotify.com/album/5gdcoi3gMRdAMrzvngMhx1,5414939262777,album,Oskar
2023-04-27T08:34:51Z,Gallowstreet,Battleplan,33,V2 Records Benelux,2016-06-17,15004,Gallowstreet,27,,04:07,0.0947,0.517,0.772,0.957,0,0.171,-7.387,1,0.0431,179.962,4,0.726,Achilles,18,NLC241600035,2,https://open.spotify.com/track/4ZO1sBjgy4dX2D5am74pMF,stream,true,https://open.spotify.com/artist/5PBhzgMrQywioo7dPuXzvm,Street Band,https://open.spotify.com/album/2Vp36WyZrabksp7neMxPMe,195081282176,album,Oskar
2023-04-27T02:21:10Z,Men I Trust,Oncle Jazz,73,Independent,2019-09-13,1679893,Men I Trust,71,,03:08,0.732,0.795,0.208,0.899,10,0.0893,-13.354,0,0.0414,146.003,4,0.608,All Night,63,QZFZ31973926,8,https://open.spotify.com/track/0XvoMOI25j4wODyk8nuANS,stream,true,https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT,"Indie Pop, Pov: Indie",https://open.spotify.com/album/4W4gNYa4tt3t8V6FmONWEK,194616709379,album,Oskar
2023-04-26T23:17:16Z,Men I Trust,Oncle Jazz,73,Independent,2019-09-13,1679893,Men I Trust,71,,03:26,0.928,0.632,0.451,0.898,1,0.0987,-14.098,1,0.0429,165.98,4,0.436,Norton Commander (Album V),53,QZFZ31973920,2,https://open.spotify.com/track/0DltZY7z8YvuDBSAbsIgPc,stream,true,https://open.spotify.com/artist/3zmfs9cQwzJl575W1ZYXeT,"Indie Pop, Pov: Indie",https://open.spotify.com/album/4W4gNYa4tt3t8V6FmONWEK,194616709379,album,Oskar
2023-04-26T23:01:32Z,Makoto Matsushita,FIRST LIGHT (2018 Remaster),59,WM Japan,1982-04-21,56220,Makoto Matsushita,46,,05:47,0.594,0.619,0.653,0.00201,4,0.215,-8.477,0,0.043,86.962,4,0.408,Love Was Really Gone - 2018 Remaster,59,JPWP01801798,8,https://open.spotify.com/track/2aaOJJd2fBkd4es7vI2h2a,stream,true,https://open.spotify.com/artist/5qm3bAgsYq5aBOymqkM4gG,Classic City Pop,https://open.spotify.com/album/6iHAKqapZLwgw9yIrVgsUT,190295491505,album,Oskar
2023-04-26T14:21:45Z,Gallowstreet,Laaglands,22,ZenneZ Records,2023-03-03,15004,Gallowstreet,27,,07:37,0.381,0.52,0.415,0.916,2,0.388,-8.077,1,0.0565,101.855,4,0.13,Zwarte Sneeuw,17,NLSH72100212,8,https://open.spotify.com/track/6xiUrKmOTTjIgbUXNxlJsB,stream,true,https://open.spotify.com/artist/5PBhzgMrQywioo7dPuXzvm,Street Band,https://open.spotify.com/album/10zkg364kNmcgjreFnS1up,9789492961907,album,Oskar
2023-04-25T16:04:28Z,EYCEE & CHALÉ,Achtig,2,1293706 Records DK2,2021-04-09,201,EYCEE,1,CHALÉ,04:53,6.43E-4,0.79,0.74,0.857,11,0.0754,-8.784,1,0.0401,134.001,4,0.543,Achtig,4,QZES62183800,1,https://open.spotify.com/track/1J3iGlmGZqRddxDlfxRnu0,stream,true,https://open.spotify.com/artist/3kTzplM88T19xZTtQrfSVB,,https://open.spotify.com/album/2h9WzycPSND55QEf4WMuzf,196052681608,single,Oskar
2023-04-25T16:02:01Z,Peach,Buttercup,23,Peach Discs,2021-10-29,5990,Peach,17,,05:55,6.85E-4,0.787,0.911,0.859,11,0.0721,-11.658,0,0.0409,136.006,4,0.599,Buttercup,31,UKMRM1800051,1,https://open.spotify.com/track/6RfiWrAnIPxuWdMkZ1nALV,stream,true,https://open.spotify.com/artist/5e6DBZg0HJywmjj9BX9iIN,Experimental House,https://open.spotify.com/album/7nsWGTBZzNXdqumFbKAorc,5050580773448,single,Oskar
2023-04-25T15:58:01Z,D. Tiffany & Roza Terenzi,Edge Of Innocence,29,Delicate Records,2022-05-19,11104,D. Tiffany,24,Roza Terenzi,05:52,4.01E-4,0.789,0.756,0.892,10,0.0667,-11.599,0,0.0467,134.004,4,0.53,Gravity Bongo,30,NL4UC2100020,2,https://open.spotify.com/track/7wG2WnNUm54SzOhB4GuFYA,stream,true,https://open.spotify.com/artist/2LMaARRMktW5O2umBFaQUu,Lo-fi House,https://open.spotify.com/album/4gQtuhnk16SeSYt1UQhhzi,0603051917770,album,Oskar
2023-04-25T15:47:35Z,The Lewis Express,The Lewis Express,12,ATA Records,2018-08-31,1140,The Lewis Express,7,,04:44,0.698,0.568,0.765,0.959,9,0.326,-9.796,0,0.0294,115.084,4,0.842,Cancao De Momento,14,GB56N1800013,2,https://open.spotify.com/track/59Lru6GLcwrrnemXlqSL33,stream,true,https://open.spotify.com/artist/3VJpG4JYRLQg0SF5pNZRBO,,https://open.spotify.com/album/0RqnP5n31PTOzL4AzaIbfM,5050580693333,album,Oskar
2023-04-25T11:17:09Z,Flevans,A Distant View,13,Jalapeno Records,2016-12-14,13026,Flevans,36,,04:32,0.0103,0.724,0.896,0.7,1,0.158,-10.487,1,0.0521,125.063,4,0.82,Reach Out,0,UKBQB1500097,8,https://open.spotify.com/track/7Kif6OjSaSNWy2lNB97zJe,stream,true,https://open.spotify.com/artist/3Pjo1vIMjTXaOCVI5YhB0l,"Bboy, Funky Breaks",https://open.spotify.com/album/1eeGmw42ohbDofAFQhwMAg,5050580657687,album,Oskar
2023-04-25T10:28:37Z,Jungle by Night,The Traveller,26,V2 Records Benelux,2016-05-20,45005,Jungle by Night,34,,04:23,0.0342,0.637,0.499,0.852,9,0.0596,-8.023,1,0.0261,85.048,4,0.383,Kingfisher,21,NLC241600045,1,https://open.spotify.com/track/5yKwTiDku65bLGHdNir9d8,stream,true,https://open.spotify.com/artist/2StcyX3fmelae5agBHIkDO,Dutch Indie,https://open.spotify.com/album/2Kfnv4gkJ4KVrQgI8Dv0ik,195081282206,album,Oskar
2023-04-25T10:19:49Z,Gallowstreet,Laaglands,22,ZenneZ Records,2023-03-03,15004,Gallowstreet,27,,05:00,0.833,0.353,0.446,0.853,2,0.113,-8.376,1,0.0452,84.169,4,0.259,IJzeren Rijn,15,NLSH72100206,2,https://open.spotify.com/track/5trnHe2MI255EoHjMExFcE,stream,true,https://open.spotify.com/artist/5PBhzgMrQywioo7dPuXzvm,Street Band,https://open.spotify.com/album/10zkg364kNmcgjreFnS1up,9789492961907,album,Oskar
2023-04-24T18:50:53Z,Gallowstreet,Battleplan,33,V2 Records Benelux,2016-06-17,15004,Gallowstreet,27,,03:44,0.347,0.446,0.59,0.695,2,0.0918,-7.36,0,0.119,183.355,4,0.177,Hattori,27,NLC241600034,1,https://open.spotify.com/track/3ZMMEa3dWYhWmM4QVM7eUp,stream,true,https://open.spotify.com/artist/5PBhzgMrQywioo7dPuXzvm,Street Band,https://open.spotify.com/album/2Vp36WyZrabksp7neMxPMe,195081282176,album,Oskar
2023-04-23T17:48:12Z,Pharoah Sanders,Great Moments with Pharoah Sanders,18,Timeless Records,2023-02-24,153255,Pharoah Sanders,45,Curtis Lundy & John Hicks & Idris Muhammad,05:31,0.836,0.392,0.222,0.765,3,0.12,-15.829,1,0.0335,130.765,4,0.104,Naima,13,NLA410814745,3,https://open.spotify.com/track/3Egq88q3nXBSdEARzKinfC,stream,true,https://open.spotify.com/artist/3JLUCojZaHrX2LaUkSj7Ud,"Avant-garde Jazz, Free Jazz, Hard Bop, Jazz, Jazz Funk, Jazz Saxophone, Spiritual Jazz",https://open.spotify.com/album/5vfqopkTP9HMqjRuoXt5rM,197187707836,album,Oskar
2023-04-23T17:39:24Z,Idris Muhammad,House Of The Rising Sun,37,Epic,2003-08-17,75807,Idris Muhammad,43,,03:25,0.453,0.535,0.868,0.372,0,0.0974,-7.586,1,0.0441,127.988,4,0.718,Theme for New York City,18,USSM17601081,4,https://open.spotify.com/track/0DxH8vlxDCrT7IEx8TXRJl,stream,true,https://open.spotify.com/artist/6ghiUK2ao3KcmmDt2pbNzN,"Jazz Funk, New Orleans Funk, Soul Jazz",https://open.spotify.com/album/6UUxXzL6TXikmYgULyIu3U,5099751279624,album,Oskar
2023-04-23T17:29:15Z,Idris Muhammad,Power Of Soul,34,Epic,1974-01-01,75807,Idris Muhammad,43,,09:21,0.0419,0.462,0.571,0.099,2,0.0675,-10.858,0,0.0327,81.826,4,0.575,Piece of Mind,33,USSM10113411,2,https://open.spotify.com/track/72wP2qnBz48qHEutvvnpfY,stream,true,https://open.spotify.com/artist/6ghiUK2ao3KcmmDt2pbNzN,"Jazz Funk, New Orleans Funk, Soul Jazz",https://open.spotify.com/album/3IUR2zFKUbyPA2OW1sJpzX,5099750517123,album,Oskar
2023-04-23T17:02:21Z,Idris Muhammad,Power Of Soul,34,Epic,1974-01-01,75807,Idris Muhammad,43,,10:39,0.0608,0.528,0.574,0.47,10,0.111,-9.268,0,0.043,156.155,4,0.511,Loran's Dance,36,USSM10113413,4,https://open.spotify.com/track/1a8VGp9Ossi9NJ6yIiLRYi,stream,true,https://open.spotify.com/artist/6ghiUK2ao3KcmmDt2pbNzN,"Jazz Funk, New Orleans Funk, Soul Jazz",https://open.spotify.com/album/3IUR2zFKUbyPA2OW1sJpzX,5099750517123,album,Oskar
2023-04-22T14:33:27Z,The Blackbyrds,Lovebyrds (Smooth And Easy),44,Fantasy Records,2007-01-01,129292,The Blackbyrds,43,,02:21,0.0161,0.631,0.564,0.357,0,0.0738,-8.767,1,0.0337,82.722,4,0.922,Wilford's Gone,48,USFI87500077,4,https://open.spotify.com/track/3MgMS9NDnGdlJ4EQRmrOeW,stream,true,https://open.spotify.com/artist/7uykqYYhDUugFJgKZWXIWq,"Classic Soul, Funk, Jazz Funk, P Funk, Soul Jazz",https://open.spotify.com/album/1KrqlyHD7Jdu58TcUaBYPb,00888072301955,album,Oskar
2023-04-22T10:35:31Z,Gaudium,Confused Miracles,28,Iboga Records,2019-05-17,20327,Gaudium,36,Ritmo,07:56,0.00649,0.754,0.825,0.851,4,0.212,-7.491,0,0.0447,139.002,4,0.175,Don't Lose Ur Mind,26,DKZVA1962274,6,https://open.spotify.com/track/1vW7vzgdestfP5xkAzHx5S,stream,true,https://open.spotify.com/artist/7DSaZpbJCzUcTX1D2oglwg,"Progressive Psytrance, Psychedelic Trance",https://open.spotify.com/album/4fCpDzJSNpYNsId0tNCadn,192641065453,album,Oskar
2023-04-22T10:26:33Z,FISHER,Oi Oi,21,DIRTYBIRD,2017-11-10,883607,FISHER,72,,02:43,0.024,0.86,0.824,0.657,8,0.205,-7.207,1,0.0518,124.016,4,0.87,Stop It,27,GBLV61708214,1,https://open.spotify.com/track/4qetR2UUyBeUrJ9DbYrpVQ,stream,true,https://open.spotify.com/artist/1VJ0briNOlXRtJUAzoUJdt,"Australian House, House",https://open.spotify.com/album/3fLyVygsOa9KL5OqdiX8Va,5054283344707,single,Oskar
2023-04-21T16:26:42Z,Eminem,The Marshall Mathers LP,88,Interscope,2000-05-23,80833874,Eminem,90,Dr. Dre & Snoop Dogg & Xzibit & Nate Dogg,04:48,0.0783,0.918,0.586,0.0,1,0.145,-2.89,1,0.133,95.517,4,0.779,Bitch Please II,75,USIR10000591,15,https://open.spotify.com/track/7lgvU7WnwcNZ8dbGUz8yhP,stream,true,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,"Detroit Hip Hop, Hip Hop, Rap",https://open.spotify.com/album/6t7956yu5zYf5A829XRiHC,00606949062927,album,Oskar
2023-04-21T12:49:49Z,20syl,Motifs - EP,46,On And On Records,2014-06-09,118650,20syl,44,Oddisee,03:58,0.363,0.471,0.699,2.42E-4,5,0.0708,-7.782,0,0.245,170.114,4,0.329,Ongoing Thing,49,FR9T31400002,2,https://open.spotify.com/track/3DjYU54tU6YCEy822r8TcY,stream,true,https://open.spotify.com/artist/6mA4csYsYvf4Mq02PleZEV,"Popping, Vapor Twitch",https://open.spotify.com/album/1o1xzDFARnFITN40px5GyS,3700187657321,single,Oskar
2023-04-21T11:53:41Z,Diplo & SIDEPIECE,On My Mind,53,Parlophone UK,2020-03-05,2550628,Diplo,76,SIDEPIECE,03:09,0.00155,0.771,0.731,0.681,7,0.217,-6.577,1,0.0407,123.026,4,0.629,On My Mind,60,USZ4V1900134,1,https://open.spotify.com/track/5hmcw6bW5V24CvJqsz87We,stream,true,https://open.spotify.com/artist/5fMUXHkw8R8eOP2RNVYEZX,"Dance Pop, Edm, Electro House, Moombahton, Pop Dance",https://open.spotify.com/album/1JrGKRGG626YiCc6qR18dW,190295247461,single,Oskar
2023-04-21T11:35:27Z,Fatima Yamaha,Imaginary Lines,40,Magnetron Music,2015-11-27,94876,Fatima Yamaha,39,,06:49,0.00506,0.84,0.566,0.44,11,0.101,-7.164,0,0.0448,117.991,4,0.723,Love Invaders,42,NLW041500567,3,https://open.spotify.com/track/4Noq0kesyOwbyLLQcg3qYW,stream,true,https://open.spotify.com/artist/7eZRt08LoDy0nfIS6OwyMP,Electro House,https://open.spotify.com/album/52TCSSFCj4Zr8KCiijwplp,5051083102575,album,Oskar
2023-04-20T15:04:50Z,Breakbot,By Your Side,64,Ed Banger Records,2012-09-17,448338,Breakbot,54,,02:17,0.0667,0.871,0.72,0.0328,5,0.248,-4.518,1,0.0427,117.983,4,0.858,Break Of Dawn,40,FR0NT1200010,1,https://open.spotify.com/track/5sjpJQ3jKSlvV8lYPNDN2t,stream,true,https://open.spotify.com/artist/0iui2Be5CP8EWxvHYsVspL,"Filter House, Funktronica, Nu Disco",https://open.spotify.com/album/6C9yWt9DLFJixQjOZIkaAT,5060281612588,album,Oskar
2023-04-20T13:55:25Z,Jamiroquai,Automaton,58,EMI,2017-03-31,2305845,Jamiroquai,66,,05:33,0.041,0.793,0.546,0.0039,9,0.106,-7.458,1,0.0339,121.068,4,0.306,Carla,39,GBUM71606652,12,https://open.spotify.com/track/0Xb9irIBfKhOAMgL6ba1dZ,stream,true,https://open.spotify.com/artist/6J7biCazzYhU3gM9j1wfid,Dance Pop,https://open.spotify.com/album/1xQq0txMTpstjFUwp4c4E0,00602557321197,album,Oskar
2023-04-20T13:47:06Z,Jamiroquai,Automaton,58,EMI,2017-03-31,2305845,Jamiroquai,66,,04:26,0.0792,0.758,0.651,0.157,1,0.0432,-8.87,1,0.114,133.991,4,0.425,Vitamin,37,GBUM71606651,11,https://open.spotify.com/track/73qoIc8xbwNbRAEncejvpd,stream,true,https://open.spotify.com/artist/6J7biCazzYhU3gM9j1wfid,Dance Pop,https://open.spotify.com/album/1xQq0txMTpstjFUwp4c4E0,00602557321197,album,Oskar
2023-04-18T10:46:37Z,Elsy Wameyo,Nilotic,18,Music in Exile,2022-04-01,4441,Elsy Wameyo,21,,03:27,0.326,0.453,0.462,1.87E-6,2,0.131,-9.325,0,0.0377,129.571,4,0.327,Sulwe,10,QMDA72133492,3,https://open.spotify.com/track/1d6EJrOuAu6hN5SVfe5qq2,stream,true,https://open.spotify.com/artist/57yHK6QAG0l9vigstf9F2T,Australian Alternative Pop,https://open.spotify.com/album/4shIYDK0g2CNbpAANeWPcR,5060913707750,single,Oskar
2023-04-18T10:13:37Z,Jamie xx,KILL DEM,54,Young,2022-09-20,780239,Jamie xx,59,,03:43,0.00344,0.788,0.873,0.311,2,0.332,-6.188,1,0.0431,128.004,4,0.291,KILL DEM,62,UK7MC2200158,1,https://open.spotify.com/track/5CE0k1VmTXgCtaa5L288LP,stream,true,https://open.spotify.com/artist/7A0awCXkE1FtSU8B0qwOJQ,"Electronica, Future Garage, Indie Soul, Indietronica",https://open.spotify.com/album/71iqkeqFNSiCgum1gPfeZo,889030030801,single,Oskar
2023-04-18T08:35:17Z,Baby B3ns,Baby Blizzard,41,0909 Future Club x VENTURA Records,2022-10-21,28389,Baby B3ns,47,,02:05,0.113,0.8,0.823,0.00136,5,0.108,-5.798,1,0.0424,134.041,4,0.682,Baby Blizzard,48,DECE72202502,1,https://open.spotify.com/track/3y0j1dKTB0XXJQPRNIEXgN,stream,true,https://open.spotify.com/artist/0geGEoVXjWIz38cw8JcqVP,German Hyperpop,https://open.spotify.com/album/3PXQif0FmYLPi2LptqvWyv,00602448701268,single,Oskar
2023-04-17T16:49:19Z,Koma,Le réveil,36,Scred Produxion,1999-01-01,4679,Koma,35,,04:02,0.0596,0.705,0.732,0.0,10,0.6,-5.735,0,0.209,88.507,4,0.692,Loin des rêves,32,FR6V80371956,17,https://open.spotify.com/track/2aheAB6HB9NbRLhzoI7WOd,stream,true,https://open.spotify.com/artist/6jMcst5OaBN7JgoUHwDjBv,French Hip Hop,https://open.spotify.com/album/5Rq0nu4SBdw3MtfADVStjU,3610150387127,album,Oskar
2023-04-17T16:04:14Z,Austin Millz & Aluna,Gold,47,Boom.Records (Austin Millz),2021-09-10,115700,Austin Millz,51,Aluna,02:55,0.265,0.713,0.737,7.22E-5,8,0.211,-5.462,1,0.0894,117.085,4,0.533,Gold,55,QM24S2105660,1,https://open.spotify.com/track/5Dz6wdHlI45KAOBAfMSJRS,stream,true,https://open.spotify.com/artist/43UmVQp9qZILibJ5vHq21k,,https://open.spotify.com/album/7jlUFBjbua4L7eZXpncXIG,193436267663,single,Oskar
2023-04-17T16:03:18Z,Jungle & Erick the Architect,Candle Flame,6,Caiola Records,2023-03-27,1213904,Jungle,72,Erick the Architect,02:54,0.143,0.673,0.72,1.82E-5,9,0.913,-7.318,0,0.039,123.032,4,0.588,Candle Flame,12,QM4TX2306635,1,https://open.spotify.com/track/0LdAEUc7gyEY6xIG9y3lLM,stream,true,https://open.spotify.com/artist/59oA5WbbQvomJz2BuRG071,"Indie Soul, Uk Contemporary R&b",https://open.spotify.com/album/0CYQHh2Xwv6Jv30TUBvTjH,197188327439,single,Oskar
2023-04-17T15:51:06Z,L'entourage,Jeunes entrepreneurs,45,Believe Recordings,2014-05-26,87374,L'entourage,31,,03:27,0.612,0.743,0.375,0.261,8,0.838,-9.36,0,0.209,94.025,4,0.548,Ce monde,44,FR6V82362454,13,https://open.spotify.com/track/55tSiFpaLIeICq8WHABvPG,stream,true,https://open.spotify.com/artist/0uziZOQoq7GATTdJqMOX5s,"French Hip Hop, Rap Inde",https://open.spotify.com/album/0Bdqd1ffZ5AyvhUt4106Pa,3616554259114,album,Oskar
2023-04-17T15:40:32Z,NEIL FRANCES,Falling for You,56,Nettwerk Music Group,2021-01-22,189597,NEIL FRANCES,64,,03:10,0.76,0.845,0.623,0.894,11,0.0963,-8.586,0,0.0624,119.061,4,0.812,Falling for You,63,CAN112000692,1,https://open.spotify.com/track/7o8VEpWXIvvnDIQaXDHI8S,stream,true,https://open.spotify.com/artist/587PA35pRGL1JwQr6idJbb,Indie Soul,https://open.spotify.com/album/0eeBjfwq7PNalu0RBtYKeA,067003141260,single,Oskar
2023-04-17T15:36:10Z,Lenny Kravitz,Mama Said,72,Virgin Records,1991-04-02,3097975,Lenny Kravitz,69,,04:02,0.422,0.679,0.568,0.00928,6,0.322,-10.74,1,0.0423,159.69,4,0.93,It Ain't Over 'Til It's Over,79,USVI29100003,4,https://open.spotify.com/track/6VnpKLtfNH4Dk09YSGPSyR,stream,true,https://open.spotify.com/artist/5gznATMVO85ZcLTkE9ULU7,"Permanent Wave, Rock",https://open.spotify.com/album/7A3LlV59lh4KljWa7I6Tks,00077778620952,album,Oskar
2023-04-17T15:17:14Z,Anti Lilly & Phoniks,Stories From The Brass Section,44,Don't Sleep Records,2014-03-08,5242,Anti Lilly & Phoniks,30,,02:53,0.275,0.592,0.71,0.0,8,0.113,-10.934,1,0.565,184.119,4,0.464,Rothko,21,QMPKX1430491,6,https://open.spotify.com/track/7wrokwm9zfofyVyDUx3hX8,stream,true,https://open.spotify.com/artist/71MaDLIywcEKpXNGCnUlBe,Jazz Rap,https://open.spotify.com/album/0rmatVtakgyBlagEsfR8mi,840090060801,album,Oskar
2023-04-17T15:17:12Z,Franc Moody,House of FM,45,Juicebox Recordings,2021-06-23,158077,Franc Moody,55,,03:55,0.0473,0.918,0.638,0.614,5,0.1,-6.796,0,0.135,124.016,4,0.748,Losing Touch,50,GBKPL2143474,1,https://open.spotify.com/track/6EshmnAdZGBCA2LYCCX2Uy,stream,true,https://open.spotify.com/artist/10GT4yz8c6xjjnPGtGPI1l,"Funktronica, Indie Soul",https://open.spotify.com/album/4WilCpAY0oHk9Gxmki8wOI,5056495341079,album,Oskar
2023-04-17T14:06:47Z,PawPaw Rod,Message (Better Days),32,GODMODE,2022-07-15,72636,PawPaw Rod,51,,03:34,0.261,0.635,0.606,0.00155,7,0.138,-7.01,0,0.0999,179.887,4,0.857,Message (Better Days),40,QM38F2200040,1,https://open.spotify.com/track/0tZA4mQgeSJjRyjsU6Sujw,stream,true,https://open.spotify.com/artist/23KIrX6iPiVOkx60F4bjNq,Indie R&b,https://open.spotify.com/album/5HCqz8ovg4vqzD3NlYL2oO,00850031737594,single,Oskar
2023-04-17T12:44:03Z,Alice Phoebe Lou,Glow,62,Alice Phoebe Lou,2021-03-19,333598,Alice Phoebe Lou,56,,02:54,0.13,0.517,0.546,2.9E-4,11,0.171,-6.431,0,0.0732,137.009,4,0.288,Dirty Mouth,53,FR10S2142952,7,https://open.spotify.com/track/2xsDFbEZvMheWSGrN845gu,stream,true,https://open.spotify.com/artist/03uMw43UVu9MsQCcHVSGjX,South African Alternative,https://open.spotify.com/album/17bMGqdO2UxbHHgiE9mX6X,3616552411255,album,Oskar
